Channel.002
Axis [s],ROI1 [],ROI2 [],ROI3 []
0,5.05781787499189,26.0826086956522,11.4440248778321
1.293,4.91583046667099,23.8217391304348,10.9971123944913
2.585,4.87569286687869,25.0913043478261,10.9450244335851
3.88,4.84436944246122,24.0913043478261,10.983673922701
5.173,4.84825079509314,23.9108695652174,10.8891603731675
6.465,4.81973129097164,23.5282608695652,10.7252332296757
7.758,4.84927630297917,24.6065217391304,10.7365615282097
9.053,4.85193743103784,23.5586956521739,11.0275433140826
10.345,4.78046342571558,22.05,10.5270990670813
11.638,4.84409683909911,24.9413043478261,10.6825855175478
12.935,5.77246706042708,5.94782608695652,5.68702798756108
14.225,5.69620302459921,6.01086956521739,5.50410928476233
15.518,5.70072045174271,6.76739130434783,5.51588183029765
16.81,5.68467579671578,6.15,5.50944024877832
18.103,5.61400662036737,6.85434782608696,5.53076410484229
19.398,5.60115531901084,6.34347826086957,5.46712572190138
20.69,5.68736288699942,6.98913043478261,5.54042647712128
21.983,5.64893879405465,6.15869565217391,5.61705908485118
23.275,5.64517427143506,6.55434782608696,5.43902709906708
24.57,5.62736418511066,6.16304347826087,5.46768103065304
25.863,5.6997598494191,6.88260869565217,5.67714349178143
27.155,5.66207567988577,6.26304347826087,5.53687250111062
28.453,4.87194132537158,24.3152173913043,10.8813860506442
29.743,4.82649445057441,22.5108695652174,10.7705464238116
31.035,4.74647887323944,21.7130434782609,10.5831852509996
32.328,4.78343610047381,21.8239130434783,10.6689249222568
33.62,4.7794119556046,20.0195652173913,10.6359395824078
34.913,4.755474784189,19.9369565217391,10.7833185251
36.208,4.72447588758357,19.3434782608696,10.6655930697468
37.5,4.77442720841176,18.3586956521739,10.6304975566415
38.793,4.69621600571169,20.2630434782609,10.5912927587739
40.088,4.71113130395275,20.245652173913,10.6245002221235
41.38,4.69683909911079,19.6630434782609,10.4714571301644
42.673,4.68688258583761,18.3369565217391,10.5393158596179
43.965,4.67710780813916,18.1086956521739,10.5736339404709
45.26,4.69002401505809,17.445652173913,10.5746334962239
46.553,4.71772570909327,19.7391304347826,10.6240559751222
47.845,4.71427273317323,19.8086956521739,10.5392047978676
49.138,4.72803271240345,19.7847826086957,10.8856063971568
50.43,4.67320049328227,20.8521739130435,10.4384717903154
51.725,4.7133900175245,21.8347826086957,10.48334073745
53.018,4.72404751087168,21.7478260869565,10.6602621057308
