Channel.002
Axis [s],ROI1 [],ROI2 [],ROI3 []
0,7.33055869674271,29.1161290322581,24.4107494680432
1.292,7.24814433778579,26.7677419354839,23.8737489163843
2.585,7.18427384727879,29.0258064516129,23.7415872015131
3.877,7.22591890352257,26.5677419354839,23.9495626132871
5.17,7.21338627532671,25.3935483870968,23.9059027504137
6.465,7.19016605307236,29.3935483870968,23.8023484908188
7.757,7.20627821754398,26.8193548387097,23.822523445504
9.05,7.22925186841591,26.9935483870968,24.1821262510836
10.342,7.1702022735582,31.6774193548387,23.6633304436914
11.637,7.18395075374321,31.4967741935484,24.055244700134
12.935,189.741814255227,255,219.528725667901
14.225,177.349774259648,254.754838709677,207.304279297029
15.515,165.901328934727,253.81935483871,195.121128536528
16.807,155.590776529805,247.335483870968,181.007880841674
18.102,145.413721272308,242.148387096774,166.330207266136
19.395,136.570727725677,226.606451612903,151.753408464024
20.687,128.164293062842,213.329032258065,139.98140121365
21.98,121.187368743251,202.774193548387,129.856332256285
23.275,114.399879265047,195.154838709677,119.297107731106
24.567,108.983785805991,174.18064516129,111.263062495074
25.86,103.554862132587,165.309677419355,104.402238159035
27.155,99.0348005747664,155.632258064516,97.8259910158405
28.452,5.06333483543486,19.5612903225806,14.0699030656474
29.742,5.0660981354102,17.6451612903226,14.3524312396564
31.032,5.13477251664357,18.3483870967742,14.5536291275908
32.325,5.1430624165696,18.3354838709677,14.5351879580739
33.62,5.16944555448802,18.5870967741935,14.6775947671211
34.912,5.21417700424273,18.0838709677419,14.9996059579163
36.205,5.18036271500599,17.9354838709677,14.797462368981
37.497,5.22024776172702,20.6903225806452,15.122547088029
38.792,5.21792658974773,19.4516129032258,14.8891953660651
40.085,5.26579544778213,20.5870967741935,15.4026322011191
41.377,5.25339035650821,20.141935483871,15.1437465521318
42.672,5.27247838249173,17.7290322580645,15.3684293482544
43.965,5.32229430420107,19.2387096774194,15.5848372606194
45.257,5.29311385646145,16.9483870967742,15.4542517140831
46.55,5.27288650064194,21.0709677419355,15.3180707699582
47.845,5.33798984806101,18.8451612903226,15.7445819213492
49.137,5.23811993572139,18.9354838709677,15.4529907794152
50.43,5.25950362629981,17.2258064516129,15.4217826463866
51.722,5.30423507605452,19.3483870967742,15.6755457482859
53.015,5.31674219686599,18.7677419354839,15.6439435731736
