G11_shinriki
06.09.2021
19:32:51
shinriki oszillator
DFT of V1
shinriki oszillator 
Chaos_Versuch
V1(V) V2(V) V3(V) cutX(V) cutY(V) DFTfq(Hz) DFTY(power)

2,187E+0 1,771E-1 3,669E-1 8,351E-1 -6,146E-2 3,003E+1 2,016E+0
2,181E+0 1,707E-1 3,694E-1 4,229E-1 -6,481E-2 6,006E+1 1,008E+0
2,175E+0 1,641E-1 3,720E-1 8,352E-1 -6,146E-2 9,009E+1 3,894E-8
2,168E+0 1,575E-1 3,748E-1 4,224E-1 -6,482E-2 1,201E+2 3,317E-8
2,161E+0 1,505E-1 3,774E-1 8,354E-1 -6,146E-2 1,502E+2 4,171E-8
2,154E+0 1,434E-1 3,799E-1 4,225E-1 -6,482E-2 1,802E+2 9,030E-8
2,147E+0 1,363E-1 3,815E-1 8,357E-1 -6,146E-2 2,102E+2 1,960E-7
2,138E+0 1,289E-1 3,837E-1 4,231E-1 -6,481E-2 2,402E+2 4,542E-7
2,130E+0 1,212E-1 3,853E-1 8,361E-1 -6,145E-2 2,703E+2 2,074E-6
2,121E+0 1,133E-1 3,866E-1 4,230E-1 -6,481E-2 3,003E+2 1,796E-5
2,111E+0 1,057E-1 3,881E-1 8,360E-1 -6,145E-2 3,303E+2 1,039E-3
2,101E+0 9,747E-2 3,893E-1 4,230E-1 -6,481E-2 3,604E+2 1,941E-2
2,091E+0 8,957E-2 3,906E-1 8,360E-1 -6,146E-2 3,904E+2 1,637E-2
2,081E+0 8,068E-2 3,912E-1 4,228E-1 -6,482E-2 4,204E+2 4,844E-4
2,070E+0 7,245E-2 3,919E-1 8,350E-1 -6,146E-2 4,505E+2 1,351E-5
2,059E+0 6,373E-2 3,924E-1 4,226E-1 -6,482E-2 4,805E+2 2,081E-6
2,048E+0 5,517E-2 3,927E-1 8,353E-1 -6,146E-2 5,105E+2 6,826E-7
2,036E+0 4,579E-2 3,931E-1 4,225E-1 -6,482E-2 5,405E+2 4,538E-7
2,024E+0 3,740E-2 3,929E-1 8,356E-1 -6,146E-2 5,706E+2 8,018E-7
2,012E+0 2,818E-2 3,927E-1 4,224E-1 -6,482E-2 6,006E+2 2,234E-6
1,999E+0 1,946E-2 3,919E-1 8,359E-1 -6,146E-2 6,306E+2 1,284E-5
1,986E+0 1,073E-2 3,912E-1 4,225E-1 -6,482E-2 6,607E+2 2,272E-4
1,973E+0 1,352E-3 3,906E-1 8,360E-1 -6,146E-2 6,907E+2 1,139E-1
1,960E+0 -8,029E-3 3,893E-1 0,000E+0 0,000E+0 7,207E+2 3,137E-1
1,946E+0 -1,725E-2 3,878E-1 0,000E+0 0,000E+0 7,508E+2 5,322E-2
1,932E+0 -2,630E-2 3,865E-1 0,000E+0 0,000E+0 7,808E+2 9,055E-5
1,918E+0 -3,535E-2 3,845E-1 0,000E+0 0,000E+0 8,108E+2 6,943E-6
1,904E+0 -4,457E-2 3,825E-1 0,000E+0 0,000E+0 8,408E+2 1,219E-6
1,889E+0 -5,378E-2 3,801E-1 0,000E+0 0,000E+0 8,709E+2 3,852E-7
1,875E+0 -6,284E-2 3,776E-1 0,000E+0 0,000E+0 9,009E+2 1,517E-7
1,860E+0 -7,189E-2 3,748E-1 0,000E+0 0,000E+0 9,309E+2 1,051E-7
1,845E+0 -8,078E-2 3,722E-1 0,000E+0 0,000E+0 9,610E+2 1,028E-7
1,830E+0 -8,966E-2 3,690E-1 0,000E+0 0,000E+0 9,910E+2 3,912E-7
1,814E+0 -9,839E-2 3,657E-1 0,000E+0 0,000E+0 1,021E+3 2,991E-5
1,799E+0 -1,074E-1 3,626E-1 0,000E+0 0,000E+0 1,051E+3 3,243E-4
1,784E+0 -1,160E-1 3,585E-1 0,000E+0 0,000E+0 1,081E+3 1,946E-4
1,768E+0 -1,244E-1 3,547E-1 0,000E+0 0,000E+0 1,111E+3 2,789E-6
1,752E+0 -1,328E-1 3,509E-1 0,000E+0 0,000E+0 1,141E+3 1,264E-7
1,736E+0 -1,410E-1 3,466E-1 0,000E+0 0,000E+0 1,171E+3 3,220E-8
1,720E+0 -1,491E-1 3,422E-1 0,000E+0 0,000E+0 1,201E+3 2,614E-8
1,704E+0 -1,571E-1 3,376E-1 0,000E+0 0,000E+0 1,231E+3 1,773E-8
1,687E+0 -1,647E-1 3,330E-1 0,000E+0 0,000E+0 1,261E+3 5,503E-8
1,670E+0 -1,724E-1 3,279E-1 0,000E+0 0,000E+0 1,291E+3 1,283E-7
1,654E+0 -1,799E-1 3,229E-1 0,000E+0 0,000E+0 1,321E+3 7,783E-7
1,637E+0 -1,868E-1 3,180E-1 0,000E+0 0,000E+0 1,351E+3 1,645E-5
1,621E+0 -1,938E-1 3,126E-1 0,000E+0 0,000E+0 1,381E+3 1,860E-3
1,605E+0 -2,006E-1 3,075E-1 0,000E+0 0,000E+0 1,411E+3 3,597E-3
1,588E+0 -2,072E-1 3,017E-1 0,000E+0 0,000E+0 1,441E+3 4,005E-4
1,572E+0 -2,136E-1 2,956E-1 0,000E+0 0,000E+0 1,471E+3 2,605E-6
1,555E+0 -2,197E-1 2,897E-1 0,000E+0 0,000E+0 1,502E+3 2,756E-7
1,538E+0 -2,253E-1 2,838E-1 0,000E+0 0,000E+0 1,532E+3 6,957E-8
1,521E+0 -2,312E-1 2,777E-1 0,000E+0 0,000E+0 1,562E+3 2,653E-8
1,505E+0 -2,363E-1 2,716E-1 0,000E+0 0,000E+0 1,592E+3 1,533E-8
