# 05_10_2021_15_28_23_G11_filtering_43c_Sinus_f2kHz_A1V_DigiFil_Bu_Bapa_Or1_Lf1kHz_Uf4kHz
# measuring signal to noise
# 43c_Sinus_f2kHz_A1V_DigiFil_Bu_Bapa_Or1_Lf1kHz_Uf4kHz
time y-generator y-behind Fqscale-FFT y-FFTcurve Fqscale-filter y-filtercurve

0.0000	-0.0066	-0.0002	0.0000	-128.2285	0.0000	-44.1706
0.0040	0.0441	0.0011	25.0000	-124.4648	45.7778	-28.4878
0.0080	0.0934	0.0061	50.0000	-124.6093	91.5555	-23.6052
0.0120	0.1437	0.0142	75.0000	-123.3025	137.3333	-19.5203
0.0160	0.1937	0.0254	100.0000	-123.5915	183.1111	-17.3406
0.0200	0.2427	0.0393	125.0000	-121.9966	228.8888	-15.3738
0.0240	0.2917	0.0556	150.0000	-121.4689	274.6666	-13.7075
0.0280	0.3394	0.0742	175.0000	-120.6602	320.4443	-12.4186
0.0320	0.3864	0.0947	200.0000	-123.0285	366.2221	-11.3796
0.0360	0.4321	0.1168	225.0000	-118.4650	411.9999	-10.2579
0.0400	0.4768	0.1403	250.0000	-119.5230	457.7776	-9.3516
0.0440	0.5212	0.1650	275.0000	-119.1890	503.5554	-8.4093
0.0480	0.5633	0.1906	300.0000	-117.9454	549.3332	-7.8143
0.0520	0.6041	0.2169	325.0000	-116.5436	595.1109	-7.1687
0.0560	0.6439	0.2438	350.0000	-116.3830	640.8887	-6.5489
0.0600	0.6817	0.2708	375.0000	-116.9855	686.6665	-5.9702
0.0640	0.7172	0.2980	400.0000	-116.1539	732.4442	-5.4055
0.0680	0.7517	0.3249	425.0000	-117.6369	778.2220	-5.0229
0.0720	0.7836	0.3516	450.0000	-115.3719	823.9998	-4.4937
0.0760	0.8139	0.3777	475.0000	-114.4983	869.7775	-4.0347
0.0800	0.8425	0.4031	500.0000	-112.6030	915.5553	-3.6972
0.0840	0.8691	0.4277	525.0000	-113.8362	961.3330	-3.2957
0.0880	0.8931	0.4513	550.0000	-114.1693	1007.1108	-3.0028
0.0920	0.9148	0.4738	575.0000	-113.8404	1052.8886	-2.6708
0.0960	0.9342	0.4950	600.0000	-111.3603	1098.6663	-2.3526
0.1000	0.9513	0.5147	625.0000	-113.7837	1144.4441	-2.0747
0.1040	0.9658	0.5329	650.0000	-112.2826	1190.2219	-1.8438
0.1080	0.9773	0.5494	675.0000	-112.7609	1235.9996	-1.5872
0.1120	0.9875	0.5642	700.0000	-112.7126	1281.7774	-1.3995
0.1160	0.9951	0.5772	725.0000	-111.5436	1327.5552	-1.2050
