G11_pendel
06.09.2021
16:00:06
nichtlineares Pendel
stimulation_fq[Hz]: 0,847
timeline range  for cut and FFT datapoints: 0-40s
Chaos_Versuch
t(s) Ua(V) -dUa/dt(V) cutX(V) cutY(V) F(Hz) DFT-Ua(V) DFT-dUa/dt(V)

4,000E-2 2,713E+0 1,471E-1 2,503E+0 -1,439E-2 2,500E-2 7,182E+0 8,530E-5
3,120E+0 2,813E+0 -5,629E-2 0,000E+0 0,000E+0 1,950E+0 1,037E-12 7,515E-11
3,160E+0 2,808E+0 -6,608E-2 0,000E+0 0,000E+0 1,975E+0 2,371E-12 6,683E-12
3,200E+0 2,801E+0 -7,708E-2 0,000E+0 0,000E+0 2,000E+0 3,701E-13 1,065E-10
3,240E+0 2,794E+0 -8,872E-2 0,000E+0 0,000E+0 2,025E+0 1,355E-13 6,359E-11
3,280E+0 2,785E+0 -9,804E-2 0,000E+0 0,000E+0 2,050E+0 7,075E-13 5,698E-12
3,320E+0 2,775E+0 -1,043E-1 0,000E+0 0,000E+0 2,075E+0 1,827E-12 1,538E-10
3,360E+0 2,764E+0 -1,122E-1 0,000E+0 0,000E+0 2,100E+0 2,905E-13 2,145E-11
3,400E+0 2,753E+0 -1,215E-1 0,000E+0 0,000E+0 2,125E+0 7,139E-11 1,748E-9
3,440E+0 2,740E+0 -1,278E-1 0,000E+0 0,000E+0 2,150E+0 1,222E-10 2,548E-9
3,480E+0 2,727E+0 -1,324E-1 0,000E+0 0,000E+0 2,175E+0 1,834E-11 2,114E-10
3,520E+0 2,713E+0 -1,395E-1 0,000E+0 0,000E+0 2,200E+0 7,218E-12 1,879E-11
3,560E+0 2,698E+0 -1,477E-1 0,000E+0 0,000E+0 2,225E+0 3,207E-12 3,962E-11
3,600E+0 2,683E+0 -1,536E-1 0,000E+0 0,000E+0 2,250E+0 2,290E-12 1,940E-11
3,640E+0 2,667E+0 -1,572E-1 0,000E+0 0,000E+0 2,275E+0 7,008E-12 6,499E-11
3,680E+0 2,650E+0 -1,629E-1 0,000E+0 0,000E+0 2,300E+0 6,122E-12 7,021E-11
3,720E+0 2,633E+0 -1,683E-1 0,000E+0 0,000E+0 2,325E+0 3,155E-12 1,002E-10
3,760E+0 2,615E+0 -1,671E-1 0,000E+0 0,000E+0 2,350E+0 1,491E-12 1,068E-10
3,800E+0 2,597E+0 -1,640E-1 0,000E+0 0,000E+0 2,375E+0 7,857E-13 6,008E-11
3,840E+0 2,580E+0 -1,621E-1 0,000E+0 0,000E+0 2,400E+0 3,689E-12 2,363E-11
3,880E+0 2,563E+0 -1,519E-1 0,000E+0 0,000E+0 2,425E+0 4,791E-12 5,726E-12
3,920E+0 2,547E+0 -1,364E-1 0,000E+0 0,000E+0 2,450E+0 6,770E-13 2,514E-11
3,960E+0 2,533E+0 -1,221E-1 0,000E+0 0,000E+0 2,475E+0 2,979E-13 2,516E-12
4,000E+0 2,521E+0 -1,019E-1 0,000E+0 0,000E+0 2,500E+0 6,436E-13 4,548E-11
4,040E+0 2,511E+0 -7,609E-2 0,000E+0 0,000E+0 2,525E+0 2,575E-10 7,094E-9
4,080E+0 2,504E+0 -5,325E-2 0,000E+0 0,000E+0 2,550E+0 3,901E-9 1,182E-7
4,120E+0 2,500E+0 -2,919E-2 0,000E+0 0,000E+0 2,575E+0 3,187E-9 1,025E-7
4,160E+0 2,498E+0 -1,368E-3 0,000E+0 0,000E+0 2,600E+0 7,693E-11 3,814E-9
4,200E+0 2,500E+0 2,322E-2 0,000E+0 0,000E+0 2,625E+0 9,106E-12 2,351E-11
4,240E+0 2,503E+0 4,472E-2 0,000E+0 0,000E+0 2,650E+0 1,388E-12 4,025E-12
4,280E+0 2,510E+0 6,776E-2 0,000E+0 0,000E+0 2,675E+0 2,268E-12 6,842E-11
4,320E+0 2,519E+0 8,964E-2 0,000E+0 0,000E+0 2,700E+0 5,394E-13 1,115E-10
4,360E+0 2,530E+0 1,070E-1 0,000E+0 0,000E+0 2,725E+0 3,039E-13 1,185E-10
4,400E+0 2,543E+0 1,233E-1 0,000E+0 0,000E+0 2,750E+0 2,281E-13 5,705E-11
4,440E+0 2,558E+0 1,404E-1 0,000E+0 0,000E+0 2,775E+0 5,105E-14 2,740E-11
4,480E+0 2,575E+0 1,521E-1 0,000E+0 0,000E+0 2,800E+0 4,555E-13 1,323E-12
4,520E+0 2,593E+0 1,596E-1 0,000E+0 0,000E+0 2,825E+0 1,013E-12 7,180E-12
4,560E+0 2,612E+0 1,686E-1 0,000E+0 0,000E+0 2,850E+0 2,015E-13 9,880E-12
4,600E+0 2,632E+0 1,729E-1 0,000E+0 0,000E+0 2,875E+0 1,847E-13 1,193E-11
4,640E+0 2,652E+0 1,701E-1 0,000E+0 0,000E+0 2,900E+0 4,188E-13 1,315E-11
4,680E+0 2,672E+0 1,687E-1 0,000E+0 0,000E+0 2,925E+0 9,654E-13 2,574E-11
4,720E+0 2,691E+0 1,640E-1 0,000E+0 0,000E+0 2,950E+0 3,582E-12 5,372E-12
4,760E+0 2,710E+0 1,516E-1 0,000E+0 0,000E+0 2,975E+0 4,155E-12 5,873E-10
4,800E+0 2,728E+0 1,409E-1 0,000E+0 0,000E+0 3,000E+0 4,509E-12 6,173E-10
4,840E+0 2,744E+0 1,288E-1 0,000E+0 0,000E+0 3,025E+0 8,949E-12 1,338E-10
4,880E+0 2,759E+0 1,111E-1 0,000E+0 0,000E+0 3,050E+0 2,392E-12 2,487E-11
4,920E+0 2,772E+0 9,486E-2 0,000E+0 0,000E+0 3,075E+0 4,484E-15 8,147E-12
4,960E+0 2,784E+0 8,046E-2 0,000E+0 0,000E+0 3,100E+0 5,057E-13 3,060E-11
5,000E+0 2,793E+0 6,424E-2 0,000E+0 0,000E+0 3,125E+0 4,253E-13 2,125E-11
5,040E+0 2,801E+0 4,911E-2 0,000E+0 0,000E+0 3,150E+0 7,858E-13 4,047E-11
5,080E+0 2,808E+0 3,735E-2 0,000E+0 0,000E+0 3,175E+0 1,303E-12 2,060E-11
5,120E+0 2,813E+0 2,755E-2 0,000E+0 0,000E+0 3,200E+0 6,096E-13 2,971E-11
5,160E+0 2,817E+0 1,767E-2 0,000E+0 0,000E+0 3,225E+0 9,222E-13 3,626E-11
5,200E+0 2,820E+0 8,857E-3 0,000E+0 0,000E+0 3,250E+0 5,051E-13 8,539E-12
5,240E+0 2,822E+0 3,228E-3 0,000E+0 0,000E+0 3,275E+0 1,982E-12 7,735E-12
5,280E+0 2,823E+0 -4,310E-3 0,000E+0 0,000E+0 3,300E+0 1,011E-12 3,462E-11
5,320E+0 2,824E+0 -1,508E-2 0,000E+0 0,000E+0 3,325E+0 3,984E-13 8,728E-11
5,360E+0 2,823E+0 -2,415E-2 0,000E+0 0,000E+0 3,350E+0 1,257E-12 1,772E-11
5,400E+0 2,822E+0 -3,288E-2 0,000E+0 0,000E+0 3,375E+0 2,883E-12 7,911E-11
5,440E+0 2,819E+0 -4,525E-2 0,000E+0 0,000E+0 3,400E+0 1,785E-11 1,483E-9
5,480E+0 2,815E+0 -5,840E-2 0,000E+0 0,000E+0 3,425E+0 1,380E-11 9,129E-10
5,520E+0 2,809E+0 -6,895E-2 0,000E+0 0,000E+0 3,450E+0 2,458E-13 8,652E-12
5,560E+0 2,802E+0 -7,870E-2 0,000E+0 0,000E+0 3,475E+0 6,388E-13 2,650E-11
5,600E+0 2,795E+0 -8,979E-2 0,000E+0 0,000E+0 3,500E+0 3,064E-13 2,296E-11
5,640E+0 2,786E+0 -1,011E-1 0,000E+0 0,000E+0 3,525E+0 8,801E-13 3,712E-11
5,680E+0 2,775E+0 -1,089E-1 0,000E+0 0,000E+0 3,550E+0 7,299E-13 9,825E-12
5,720E+0 2,764E+0 -1,145E-1 0,000E+0 0,000E+0 3,575E+0 4,212E-13 2,814E-11
5,760E+0 2,752E+0 -1,228E-1 0,000E+0 0,000E+0 3,600E+0 5,195E-13 2,491E-11
5,800E+0 2,740E+0 -1,311E-1 0,000E+0 0,000E+0 3,625E+0 1,366E-12 2,487E-11
5,840E+0 2,726E+0 -1,362E-1 0,000E+0 0,000E+0 3,650E+0 9,665E-12 6,616E-12
5,880E+0 2,712E+0 -1,412E-1 0,000E+0 0,000E+0 3,675E+0 5,459E-12 1,294E-11
5,920E+0 2,697E+0 -1,486E-1 0,000E+0 0,000E+0 3,700E+0 6,713E-13 1,067E-11
5,960E+0 2,681E+0 -1,563E-1 0,000E+0 0,000E+0 3,725E+0 6,528E-14 1,969E-12
6,000E+0 2,665E+0 -1,605E-1 0,000E+0 0,000E+0 3,750E+0 4,058E-13 2,973E-12
6,040E+0 2,648E+0 -1,636E-1 0,000E+0 0,000E+0 3,775E+0 4,174E-12 3,648E-11
6,080E+0 2,630E+0 -1,688E-1 0,000E+0 0,000E+0 3,800E+0 9,294E-12 9,285E-11
6,120E+0 2,612E+0 -1,704E-1 0,000E+0 0,000E+0 3,825E+0 5,178E-11 1,192E-10
6,160E+0 2,594E+0 -1,664E-1 0,000E+0 0,000E+0 3,850E+0 1,350E-11 8,712E-11
6,200E+0 2,577E+0 -1,624E-1 0,000E+0 0,000E+0 3,875E+0 1,499E-12 3,621E-11
6,240E+0 2,560E+0 -1,559E-1 0,000E+0 0,000E+0 3,900E+0 2,867E-13 2,578E-11
6,280E+0 2,544E+0 -1,406E-1 0,000E+0 0,000E+0 3,925E+0 1,326E-12 3,279E-11
6,320E+0 2,530E+0 -1,234E-1 0,000E+0 0,000E+0 3,950E+0 9,020E-13 2,166E-11
6,360E+0 2,517E+0 -1,059E-1 0,000E+0 0,000E+0 3,975E+0 7,918E-14 4,341E-13
6,400E+0 2,507E+0 -8,126E-2 0,000E+0 0,000E+0 4,000E+0 2,188E-12 1,572E-11
6,440E+0 2,499E+0 -5,507E-2 0,000E+0 0,000E+0 4,025E+0 2,389E-12 3,227E-12
6,480E+0 2,495E+0 -3,210E-2 0,000E+0 0,000E+0 4,050E+0 1,315E-12 4,516E-11
6,520E+0 2,493E+0 -5,902E-3 0,000E+0 0,000E+0 4,075E+0 6,594E-13 3,141E-11
6,560E+0 2,493E+0 2,127E-2 0,000E+0 0,000E+0 4,100E+0 1,284E-12 1,266E-12
6,600E+0 2,497E+0 4,360E-2 0,000E+0 0,000E+0 4,125E+0 1,883E-12 1,458E-11
6,640E+0 2,503E+0 6,491E-2 0,000E+0 0,000E+0 4,150E+0 3,515E-13 1,301E-11
6,680E+0 2,512E+0 8,814E-2 0,000E+0 0,000E+0 4,175E+0 1,189E-12 1,355E-11
6,720E+0 2,523E+0 1,071E-1 0,000E+0 0,000E+0 4,200E+0 1,397E-12 1,016E-10
6,760E+0 2,536E+0 1,224E-1 0,000E+0 0,000E+0 4,225E+0 6,789E-13 1,630E-10
6,800E+0 2,551E+0 1,391E-1 0,000E+0 0,000E+0 4,250E+0 2,170E-12 1,112E-10
6,840E+0 2,568E+0 1,535E-1 0,000E+0 0,000E+0 4,275E+0 1,240E-12 1,009E-10
6,880E+0 2,586E+0 1,618E-1 0,000E+0 0,000E+0 4,300E+0 2,758E-12 1,212E-10
6,920E+0 2,605E+0 1,687E-1 0,000E+0 0,000E+0 4,325E+0 2,815E-12 1,455E-11
6,960E+0 2,625E+0 1,755E-1 0,000E+0 0,000E+0 4,350E+0 1,540E-14 2,183E-11
7,000E+0 2,646E+0 1,748E-1 0,000E+0 0,000E+0 4,375E+0 1,021E-12 4,461E-12
7,040E+0 2,666E+0 1,705E-1 0,000E+0 0,000E+0 4,400E+0 7,725E-13 3,848E-12
7,080E+0 2,686E+0 1,677E-1 0,000E+0 0,000E+0 4,425E+0 3,951E-13 1,226E-11
7,120E+0 2,705E+0 1,583E-1 0,000E+0 0,000E+0 4,450E+0 3,988E-13 2,243E-11
7,160E+0 2,724E+0 1,441E-1 0,000E+0 0,000E+0 4,475E+0 1,955E-12 7,660E-12
7,200E+0 2,740E+0 1,333E-1 0,000E+0 0,000E+0 4,500E+0 2,537E-12 3,934E-11
7,240E+0 2,756E+0 1,189E-1 0,000E+0 0,000E+0 4,525E+0 2,374E-12 2,537E-11
7,280E+0 2,770E+0 9,973E-2 0,000E+0 0,000E+0 4,550E+0 4,123E-13 2,023E-11
7,320E+0 2,781E+0 8,482E-2 0,000E+0 0,000E+0 4,575E+0 3,757E-13 5,767E-11
7,360E+0 2,792E+0 7,123E-2 0,000E+0 0,000E+0 4,600E+0 1,895E-12 6,071E-11
7,400E+0 2,800E+0 5,414E-2 0,000E+0 0,000E+0 4,625E+0 1,881E-13 4,155E-11
7,440E+0 2,807E+0 4,088E-2 0,000E+0 0,000E+0 4,650E+0 2,315E-12 1,235E-10
7,480E+0 2,813E+0 3,202E-2 0,000E+0 0,000E+0 4,675E+0 8,009E-12 2,697E-10
7,520E+0 2,817E+0 2,253E-2 0,000E+0 0,000E+0 4,700E+0 5,463E-12 8,949E-11
7,560E+0 2,821E+0 1,223E-2 0,000E+0 0,000E+0 4,725E+0 1,249E-12 3,427E-11
7,600E+0 2,823E+0 5,055E-3 0,000E+0 0,000E+0 4,750E+0 1,459E-12 3,805E-11
7,640E+0 2,825E+0 -9,810E-4 0,000E+0 0,000E+0 4,775E+0 7,762E-12 8,845E-13
7,680E+0 2,826E+0 -1,074E-2 0,000E+0 0,000E+0 4,800E+0 5,501E-12 3,757E-11
7,720E+0 2,826E+0 -2,271E-2 0,000E+0 0,000E+0 4,825E+0 5,228E-12 3,525E-11
7,760E+0 2,824E+0 -3,201E-2 0,000E+0 0,000E+0 4,850E+0 1,808E-12 5,169E-11
7,800E+0 2,822E+0 -4,181E-2 0,000E+0 0,000E+0 4,875E+0 1,382E-13 1,092E-10
7,840E+0 2,818E+0 -5,581E-2 0,000E+0 0,000E+0 4,900E+0 2,500E-13 1,020E-11
7,880E+0 2,813E+0 -6,952E-2 0,000E+0 0,000E+0 4,925E+0 2,852E-12 8,556E-11
7,920E+0 2,806E+0 -7,974E-2 0,000E+0 0,000E+0 4,950E+0 3,319E-12 3,536E-11
7,960E+0 2,798E+0 -8,883E-2 0,000E+0 0,000E+0 4,975E+0 1,433E-13 4,736E-11
8,000E+0 2,789E+0 -1,001E-1 0,000E+0 0,000E+0 5,000E+0 4,958E-12 1,039E-10
8,040E+0 2,779E+0 -1,112E-1 0,000E+0 0,000E+0 5,025E+0 9,528E-12 1,973E-10
8,080E+0 2,767E+0 -1,183E-1 0,000E+0 0,000E+0 5,050E+0 3,502E-12 6,375E-11
8,120E+0 2,755E+0 -1,232E-1 0,000E+0 0,000E+0 5,075E+0 4,582E-12 9,212E-11
8,160E+0 2,743E+0 -1,317E-1 0,000E+0 0,000E+0 5,100E+0 1,096E-11 2,662E-10
8,200E+0 2,729E+0 -1,406E-1 0,000E+0 0,000E+0 5,125E+0 7,518E-12 1,435E-11
8,240E+0 2,714E+0 -1,449E-1 0,000E+0 0,000E+0 5,150E+0 7,044E-12 2,401E-11
8,280E+0 2,699E+0 -1,496E-1 0,000E+0 0,000E+0 5,175E+0 5,741E-12 9,338E-11
8,320E+0 2,683E+0 -1,579E-1 0,000E+0 0,000E+0 5,200E+0 2,748E-12 1,454E-10
8,360E+0 2,666E+0 -1,643E-1 0,000E+0 0,000E+0 5,225E+0 2,551E-13 9,607E-11
8,400E+0 2,649E+0 -1,670E-1 0,000E+0 0,000E+0 5,250E+0 3,777E-14 4,427E-12
8,440E+0 2,631E+0 -1,700E-1 0,000E+0 0,000E+0 5,275E+0 6,721E-13 4,641E-11
8,480E+0 2,613E+0 -1,735E-1 0,000E+0 0,000E+0 5,300E+0 1,029E-12 1,699E-11
8,520E+0 2,595E+0 -1,721E-1 0,000E+0 0,000E+0 5,325E+0 5,319E-13 1,287E-10
8,560E+0 2,577E+0 -1,649E-1 0,000E+0 0,000E+0 5,350E+0 5,541E-12 5,354E-10
8,600E+0 2,559E+0 -1,581E-1 0,000E+0 0,000E+0 5,375E+0 2,681E-12 7,675E-11
8,640E+0 2,543E+0 -1,479E-1 0,000E+0 0,000E+0 5,400E+0 3,034E-14 2,389E-10
8,680E+0 2,528E+0 -1,280E-1 0,000E+0 0,000E+0 5,425E+0 2,982E-12 5,679E-10
8,720E+0 2,515E+0 -1,082E-1 0,000E+0 0,000E+0 5,450E+0 1,496E-11 1,216E-9
8,760E+0 2,504E+0 -8,911E-2 0,000E+0 0,000E+0 5,475E+0 3,160E-11 6,249E-10
8,800E+0 2,496E+0 -6,093E-2 0,000E+0 0,000E+0 5,500E+0 7,252E-12 4,866E-10
8,840E+0 2,491E+0 -3,418E-2 0,000E+0 0,000E+0 5,525E+0 7,915E-12 8,569E-11
8,880E+0 2,488E+0 -1,271E-2 0,000E+0 0,000E+0 5,550E+0 5,552E-12 6,159E-11
8,920E+0 2,488E+0 1,550E-2 0,000E+0 0,000E+0 5,575E+0 1,417E-12 8,765E-11
8,960E+0 2,492E+0 4,180E-2 0,000E+0 0,000E+0 5,600E+0 2,115E-12 2,416E-11
9,000E+0 2,497E+0 6,047E-2 0,000E+0 0,000E+0 5,625E+0 3,995E-12 9,641E-11
9,040E+0 2,506E+0 8,281E-2 0,000E+0 0,000E+0 5,650E+0 2,297E-12 1,108E-10
9,080E+0 2,516E+0 1,061E-1 0,000E+0 0,000E+0 5,675E+0 4,106E-12 2,068E-12
9,120E+0 2,529E+0 1,208E-1 0,000E+0 0,000E+0 5,700E+0 4,535E-12 2,046E-10
9,160E+0 2,544E+0 1,360E-1 0,000E+0 0,000E+0 5,725E+0 2,222E-12 7,650E-12
9,200E+0 2,560E+0 1,524E-1 0,000E+0 0,000E+0 5,750E+0 2,575E-12 9,246E-10
9,240E+0 2,579E+0 1,626E-1 0,000E+0 0,000E+0 5,775E+0 1,175E-11 2,625E-9
9,280E+0 2,598E+0 1,684E-1 0,000E+0 0,000E+0 5,800E+0 8,836E-12 1,189E-9
9,320E+0 2,617E+0 1,745E-1 0,000E+0 0,000E+0 5,825E+0 1,707E-11 2,919E-9
9,360E+0 2,638E+0 1,782E-1 0,000E+0 0,000E+0 5,850E+0 2,070E-11 2,197E-9
9,400E+0 2,659E+0 1,743E-1 0,000E+0 0,000E+0 5,875E+0 3,122E-11 4,863E-9
9,440E+0 2,679E+0 1,677E-1 0,000E+0 0,000E+0 5,900E+0 9,310E-12 2,869E-9
9,480E+0 2,698E+0 1,632E-1 0,000E+0 0,000E+0 5,925E+0 5,245E-12 1,064E-9
9,520E+0 2,717E+0 1,510E-1 0,000E+0 0,000E+0 5,950E+0 1,980E-13 3,490E-10
9,560E+0 2,735E+0 1,348E-1 0,000E+0 0,000E+0 5,975E+0 2,085E-12 7,339E-11
9,600E+0 2,750E+0 1,243E-1 0,000E+0 0,000E+0 6,000E+0 5,385E-12 6,802E-11
9,640E+0 2,765E+0 1,087E-1 0,000E+0 0,000E+0 6,025E+0 1,251E-14 1,732E-10
